enabled,model_id,brand_title,series_title,model_title,reason,source_batch,note
1,26057,诺基亚,诺基亚C3,沙金色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44930,诺基亚,诺基亚C31,4+128G灰,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44931,诺基亚,诺基亚C31,4+128G蓝,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,44932,诺基亚,诺基亚C31,4+128G薄荷,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,25998,诺基亚,诺基亚N210 双卡,灰,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,25999,诺基亚,诺基亚N210 双卡,红,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,25997,诺基亚,诺基亚N210 双卡,黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,26004,诺基亚,诺基亚N230,灰,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,26003,诺基亚,诺基亚N230,白,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,26002,诺基亚,诺基亚N230,蓝,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,26001,诺基亚,诺基亚N230,黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,19800,运动手环,乐心,LS421-B,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,10559,运动手环,乐心,LS805,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,10557,运动手环,乐心,LS808,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,10575,运动手环,乐心,Mambo HR,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,10571,运动手环,乐心,Mambo watch,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,10561,运动手环,乐心,S3 LS110,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,10565,运动手环,乐心,S7 LS210,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,10573,运动手环,乐心,ZiVa,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,24233,运动手环,乐心,大麦版,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,7272,运动手环,乐心,心率版,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,7273,运动手环,乐心,普通版,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,7274,运动手环,乐心,运动手环 老款,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,25702,运动手环,首步,s1,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,25705,运动手环,首步,s2,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,43240,运动手环,首步,s3,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,35444,酷派,COOL,COOL20,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,45868,酷派,COOL,COOL20 Pro,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,46981,酷派,COOL,COOL20s,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,47295,酷派,COOL,COOL30,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,51814,酷派,充电器,18W充电头,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,55850,酷派,酷派大观,3,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,55853,酷派,酷派大观,3 plus,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,52920,酷派,酷派大观,40 Pro,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,47303,酷派,酷派大观,40S,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,53488,酷派,酷派大观,50S,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,51109,酷派,酷派大观,Y60,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,55860,酷派,酷派大观,Y60s,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,24865,酷派,酷派老年机,8722,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,41773,酷派,酷派老年机,C10,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,30360,酷派,酷派老年机,S518,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,24855,酷派,酷派老年机,S588,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,10580,酷派,酷派锋尚,锋尚3 (Y803-8),zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,4807,酷派,酷派锋尚,锋尚3(Y803-9),zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,49896,酷派,酷派锋尚,锋尚40,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,15505,酷派,酷派锋尚,锋尚N3,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,21770,酷派,酷派锋尚,锋尚N3C,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,17732,酷派,酷派锋尚,锋尚N3D,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,27531,酷派,酷派锋尚,锋尚N5,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,10276,酷派,酷派锋尚,锋尚Pro2(Y91-921),zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,19974,酷派,酷派锋行,A5,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,17076,金立,金立 金刚 系列,5001S,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,19744,金立,金立 金刚 系列,GN152,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,19741,金立,金立 金刚 系列,GN706L,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,19743,金立,金立 金刚 系列,GN715,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,15629,金立,金立 金刚 系列,大金刚2 GN5007,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,9408,金立,金立 金刚 系列,大金刚GN5003,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,10048,金立,金立 金刚 系列,金刚2 GN5005,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,20669,金立,金立 金刚 系列,金刚4,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,19675,金立,金立E系列,E7,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,19677,金立,金立E系列,E7L,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,19737,金立,金立E系列,E7mini,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,18830,金立,金立F系列,F100B,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,11812,金立,金立F系列,F100L,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,24589,金立,金立F系列,F100SD,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,10008,金立,金立F系列,F103B,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,15832,金立,金立F系列,F106,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,15472,金立,金立F系列,F205,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,16997,金立,金立F系列,F205L,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,21038,金立,金立F系列,F301,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,18454,金立,金立F系列,F303,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,24812,金立,金立F系列,F6,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,24789,金立,金立K系列,K3,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,51316,金立,金立K系列,K7 5G,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,24803,金立,金立M系列,M11,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,24784,金立,金立M系列,M11S,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,25592,金立,金立M系列,M6,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,25359,金立,金立M系列,M6plus,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,24797,金立,金立M系列,M6splus,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,24790,金立,金立M系列,M7,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,24794,金立,金立S系列,S10,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,24809,金立,金立S系列,S10B,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,24807,金立,金立S系列,S11,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,16204,金立,金立S系列,S11L,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,24811,金立,金立S系列,S5,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,19681,金立,金立S系列,S5.5,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,24799,金立,金立S系列,S8,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,19748,金立,金立V系列,V188,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,19749,金立,金立V系列,V188S,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,24821,金立,金立其他,A326+,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,24819,金立,金立其他,W900,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,25578,金立,金立其他,W909,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,42471,金立,金立手表,金立儿童电话手表 YOGO 6Pro,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,42474,金立,金立手表,金立儿童电话手表 YOGO 7,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,42477,金立,金立手表,金立儿童电话手表 YOGO 8,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,42480,金立,金立手表,金立儿童电话手表 YOGO 9,zero_row_ok_from_progress,2026-04-10,"Imported from progress review on 2026-04-10: zero matching rows remained after filtering, so this model stays blacklisted."
1,15169,锤子,坚果 3,4+128G炫红,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15168,锤子,坚果 3,4+128G炫黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15152,锤子,坚果 3,4+32G浅金色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15163,锤子,坚果 3,4+32G炫红色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15162,锤子,坚果 3,4+32G炫黑色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15149,锤子,坚果 3,4+32G碳黑色(红细线版),final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15690,锤子,坚果 3,4+32G移动炫红色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15689,锤子,坚果 3,4+32G移动炫黑色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15148,锤子,坚果 3,4+32G酒红色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15153,锤子,坚果 3,4+64G浅金色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15166,锤子,坚果 3,4+64G炫红色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15165,锤子,坚果 3,4+64G炫黑色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15151,锤子,坚果 3,4+64G炭黑色(红细线版),final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15692,锤子,坚果 3,4+64G移动炫红色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15691,锤子,坚果 3,4+64G移动炫黑色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15150,锤子,坚果 3,4+64G酒红色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,13808,锤子,坚果 Pro2,4+32G碳黑色(红细线版),final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,16087,锤子,坚果 Pro2,4+32G酒红色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,13810,锤子,坚果 Pro2,4+64G浅金色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,13811,锤子,坚果 Pro2,4+64G碳黑色(红细线版),final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,13809,锤子,坚果 Pro2,4+64G酒红色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,13817,锤子,坚果 Pro2,6+128G碳黑色(红细线版),final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,14753,锤子,坚果 Pro2,6+128G纯白色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,13812,锤子,坚果 Pro2,6+128G酒红色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,13819,锤子,坚果 Pro2,6+256G碳黑色(红细线版),final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,13818,锤子,坚果 Pro2,6+256G酒红色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,13897,锤子,坚果 Pro2,6+64G浅金色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,13867,锤子,坚果 Pro2,6+64G碳黑色(红细线版),final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,14754,锤子,坚果 Pro2,6+64G纯白色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,13868,锤子,坚果 Pro2,6+64G酒红色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,17142,锤子,坚果 Pro2s,4+64G碳黑色(细红线版)	,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,17212,锤子,坚果 Pro2s,6+128G炫光红,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,17177,锤子,坚果 Pro2s,6+128G炫光蓝,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,17210,锤子,坚果 Pro2s,6+128G碳黑色(细红线版),final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,17214,锤子,坚果 Pro2s,6+128G纯白色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,17211,锤子,坚果 Pro2s,6+64G炫光红,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,17144,锤子,坚果 Pro2s,6+64G炫光蓝,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,17143,锤子,坚果 Pro2s,6+64G碳黑色(细红线版),final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,23167,锤子,坚果 Pro3,12+256G 绿色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,22993,锤子,坚果 Pro3,8+128G 黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,22994,锤子,坚果 Pro3,8+256G 白,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,23848,锤子,坚果 Pro3,8+256G 绿,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,23183,锤子,坚果 Pro3,8+256G 黑,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,18756,锤子,坚果 R1,6+128G孔雀蓝,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15615,锤子,坚果 R1,6+128G炭黑色(红细线版),final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15616,锤子,坚果 R1,6+128G纯白色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15614,锤子,坚果 R1,6+64G炭黑色(红细线版),final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,19832,锤子,坚果 R1,8+128G孔雀蓝,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15617,锤子,坚果 R1,8+128G炭黑色(红细线版),final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15618,锤子,坚果 R1,8+128G纯白色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,15619,锤子,坚果 R1,8+1T炭黑色(红细线版),final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,31149,锤子,坚果 R2,12+256G 松绿色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,31150,锤子,坚果 R2,16+512G 纯白色光阴特别版,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,31146,锤子,坚果 R2,8+128G 浅黑色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,31147,锤子,坚果 R2,8+256G 松绿色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,31148,锤子,坚果 R2,8+256G 浅黑色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,33869,锤子,投影仪,M7,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,21966,锤子,耳机,心动版  Type-c耳机,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,47268,雷神电脑,手柄,雷神switch游戏手柄G40,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,47267,雷神电脑,手柄,雷神多功能蓝牙游戏手柄G50,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,47269,雷神电脑,手柄,雷神天蝎手柄G35,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,47272,雷神电脑,手柄,雷神游戏手柄G20,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,47270,雷神电脑,手柄,雷神游戏手柄G25,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,47271,雷神电脑,手柄,雷神游戏手柄G30,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,47281,雷神电脑,手柄,雷神游戏手柄G40 松石薄荷,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,47282,雷神电脑,手柄,雷神游戏手柄G40 蓝莓芝士,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,47263,雷神电脑,手柄,雷神游戏手柄G50 pro 白色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,47262,雷神电脑,手柄,雷神游戏手柄G50 pro 粉色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,47264,雷神电脑,手柄,雷神游戏手柄G50 pro 黑色,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,47266,雷神电脑,手柄,雷神游戏手柄G60,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
1,47265,雷神电脑,手柄,雷神魔蝎游戏手柄G70,final_code_3_from_progress,2026-04-09,Imported from progress review on 2026-04-09: task ended with code 3 and was intentionally added to the blacklist.
